date,time,day,station,code,min_delay,min_gap,bound,line_code,day_type,rush_type,season,is_holiday,Max Temp (°C),Min Temp (°C),Total Precip (mm),Snow on Grnd (cm),line_name,line_number,POINT_X,POINT_Y,code_description
2024-07-31,10:34:00,Wednesday,Coxwell,SUUT,0,0,W,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.324124363,43.684123636,Unauthorized at Track Level
2024-07-31,10:47:00,Wednesday,Sheppard,MUPAA,4,9,S,YU,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.411104746,43.761474916,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-31,10:50:00,Wednesday,St Clair West,PUMEL,0,0,NA,YU,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.415524426,43.68370091,Escalator/Elevator Incident
2024-07-31,11:11:00,Wednesday,St George,SUDP,0,0,NA,YU,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.397849346,43.668584618,Disorderly Patron
2024-07-31,11:24:00,Wednesday,Victoria Park,TUSC,0,0,E,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.28985976,43.69445053,Operator Overspeeding
2024-07-31,12:05:00,Wednesday,Victoria Park,MUSC,0,0,W,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.28985976,43.69445053,Miscellaneous Speed Control
2024-07-31,12:13:00,Wednesday,Victoria Park,TUSC,0,0,W,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.28985976,43.69445053,Operator Overspeeding
2024-07-31,12:29:00,Wednesday,Eglinton,SUDP,0,0,NA,YU,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.398622359,43.706765596,Disorderly Patron
2024-07-31,13:27:00,Wednesday,Old Mill,MUSC,0,0,W,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.495150479,43.64999656,Miscellaneous Speed Control
2024-07-31,13:42:00,Wednesday,Finch,PUMEL,0,0,NA,YU,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.415772005,43.780682365,Escalator/Elevator Incident
2024-07-31,14:35:00,Wednesday,Vaughan Met. Centre,EUO,0,0,N,YU,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.526543035,43.793593306,RC&S Other
2024-07-31,14:59:00,Wednesday,Castle Frank,MUO,0,0,NA,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.36830536,43.674104619,Miscellaneous Other
2024-07-31,15:00:00,Wednesday,Spadina,EUPI,7,11,W,BD,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.404053464,43.667271999,Propulsion System
2024-07-31,15:00:00,Wednesday,Davisville,PUOPO,0,0,S,YU,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.397541379,43.698088363,OPTO (COMMS) Train Door Monitoring
2024-07-31,15:13:00,Wednesday,Glencairn,PUOPO,3,8,S,YU,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.441396375,43.70949463,OPTO (COMMS) Train Door Monitoring
2024-07-31,15:16:00,Wednesday,Eglinton,MUIR,18,23,N,YU,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.398622359,43.706765596,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-31,15:18:00,Wednesday,St Clair,MUIS,0,0,NA,YU,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.393589409,43.68818861,Injured or ill Customer (In Station) - Transported
2024-07-31,15:20:00,Wednesday,Glencairn,PUOPO,4,9,S,YU,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.441396375,43.70949463,OPTO (COMMS) Train Door Monitoring
2024-07-31,15:41:00,Wednesday,Dundas,MUPAA,5,10,N,YU,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.381123655,43.656277584,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-31,16:20:00,Wednesday,Christie,SUAP,0,0,W,BD,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.418760827,43.663990096,Assault / Patron Involved
2024-07-31,16:48:00,Wednesday,Ossington,MUDD,0,0,W,BD,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.425870865,43.662438965,Door Problems - Debris Related
2024-07-31,16:56:00,Wednesday,Kennedy,TUSC,0,0,E,BD,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.264538997,43.732246741,Operator Overspeeding
2024-07-31,17:18:00,Wednesday,Sherbourne,PUMEL,0,0,NA,BD,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.377134499,43.672095117,Escalator/Elevator Incident
2024-07-31,17:35:00,Wednesday,Kipling,TUSC,0,0,W,BD,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.536179398,43.637142249,Operator Overspeeding
2024-07-31,18:00:00,Wednesday,Castle Frank,SUO,0,0,W,BD,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.36830536,43.674104619,Passenger Other
2024-07-31,18:05:00,Wednesday,York Mills,SUO,5,8,N,YU,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.406415409,43.744225634,Passenger Other
2024-07-31,18:11:00,Wednesday,Ossington,MUPAA,0,0,W,BD,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.425870865,43.662438965,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-31,18:23:00,Wednesday,Dundas,PUMEL,0,0,NA,YU,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.381123655,43.656277584,Escalator/Elevator Incident
2024-07-31,18:49:00,Wednesday,Dundas,MUPAA,4,7,N,YU,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.381123655,43.656277584,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-31,19:38:00,Wednesday,Greenwood,MUPAA,3,8,W,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.330241533,43.682819638,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-31,20:27:00,Wednesday,Broadview,SUDP,0,0,E,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.358879712,43.676784225,Disorderly Patron
2024-07-31,20:55:00,Wednesday,Kipling,MUIRS,0,0,NA,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.536179398,43.637142249,Injured or ill Customer (In Station) - Medical Aid Refused
2024-07-31,21:28:00,Wednesday,Yorkdale,MUIR,3,9,N,YU,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.447865439,43.725026597,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-31,21:33:00,Wednesday,Wilson,MUIR,9,15,N,YU,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.450119364,43.733997597,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-31,22:04:00,Wednesday,College,MUDD,13,18,N,YU,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.383313131,43.661307158,Door Problems - Debris Related
2024-07-31,22:37:00,Wednesday,College,SUAP,10,15,N,YU,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.383313131,43.661307158,Assault / Patron Involved
2024-07-31,22:41:00,Wednesday,Coxwell,EUBO,6,11,E,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.324124363,43.684123636,Body
2024-07-31,23:26:00,Wednesday,Queen's Park,MUIS,0,0,NA,YU,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.390699978,43.659788798,Injured or ill Customer (In Station) - Transported
2024-07-31,23:51:00,Wednesday,Keele,MUPAA,0,0,E,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.460276072,43.655377717,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-31,23:59:00,Wednesday,Runnymede,MUFS,40,45,E,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Bloor-Danforth,2,-79.476740393,43.651750604,Fire/Smoke Plan B - Source External to TTC
2024-07-31,00:02:00,Wednesday,St George,MUPAA,0,0,W,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.397849346,43.668584618,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-31,00:03:00,Wednesday,St George,SUDP,0,0,S,BD,Weekday,none,Summer,0,32.3,22.9,2.8,0,Yonge-University,1,-79.397849346,43.668584618,Disorderly Patron
2024-07-31,17:00:00,Wednesday,Bayview,SUAP,11,18,E,SHP,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Sheppard,4,-79.388257361,43.766544641,Assault / Patron Involved
2024-07-31,18:09:00,Wednesday,Leslie,MUIS,0,0,NA,SHP,Weekday,evening,Summer,0,32.3,22.9,2.8,0,Sheppard,4,-79.364339368,43.771598608,Injured or ill Customer (In Station) - Transported
2024-08-01,05:41:00,Thursday,Davisville,MUIRS,0,0,NA,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.397541379,43.698088363,Injured or ill Customer (In Station) - Medical Aid Refused
2024-08-01,05:47:00,Thursday,Runnymede,PUEO,95,0,W,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.476740393,43.651750604,NA
2024-08-01,05:48:00,Thursday,Jane,PUEO,95,0,E,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.484647899,43.649751849,NA
2024-08-01,06:26:00,Thursday,Dupont,SUDP,0,0,NA,YU,Weekday,morning,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.40731305,43.674800945,Disorderly Patron
2024-08-01,06:35:00,Thursday,York Mills,PUMO,0,0,NA,YU,Weekday,morning,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.406415409,43.744225634,Station Other
2024-08-01,07:01:00,Thursday,Islington,TUSC,0,0,E,BD,Weekday,morning,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.523970386,43.645471587,Operator Overspeeding
2024-08-01,07:24:00,Thursday,Bloor,SUDP,0,0,N,YU,Weekday,morning,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.3852,43.67,Disorderly Patron
2024-08-01,07:58:00,Thursday,Victoria Park,MUSC,0,0,W,BD,Weekday,morning,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.28985976,43.69445053,Miscellaneous Speed Control
2024-08-01,08:17:00,Thursday,Victoria Park,MUSC,0,0,W,BD,Weekday,morning,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.28985976,43.69445053,Miscellaneous Speed Control
2024-08-01,08:18:00,Thursday,Dupont,MUNCA,0,0,NA,YU,Weekday,morning,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.40731305,43.674800945,NA
2024-08-01,08:44:00,Thursday,Kennedy,SUDP,0,0,NA,BD,Weekday,morning,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.264538997,43.732246741,Disorderly Patron
2024-08-01,08:46:00,Thursday,Yonge,MUPAA,0,0,E,BD,Weekday,morning,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.38594519,43.670985406,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-01,08:59:00,Thursday,Spadina,MUIRS,0,0,N,YU,Weekday,morning,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.404053464,43.667271999,Injured or ill Customer (In Station) - Medical Aid Refused
2024-08-01,09:01:00,Thursday,Keele,PUSRA,3,5,E,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.460276072,43.655377717,Subway Radio System Fault 
2024-08-01,09:03:00,Thursday,Spadina,MUDD,9,11,W,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.404053464,43.667271999,Door Problems - Debris Related
2024-08-01,09:12:00,Thursday,Chester,MUNCA,0,0,NA,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.352501598,43.678301743,NA
2024-08-01,09:39:00,Thursday,Jane,SUDP,3,5,W,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.484647899,43.649751849,Disorderly Patron
2024-08-01,10:01:00,Thursday,Islington,TUSC,0,0,W,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.523970386,43.645471587,Operator Overspeeding
2024-08-01,10:14:00,Thursday,Spadina,MUPAA,0,0,W,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.404053464,43.667271999,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-01,10:30:00,Thursday,St George,SUDP,0,0,N,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.397849346,43.668584618,Disorderly Patron
2024-08-01,10:51:00,Thursday,Davisville,SUDP,4,8,S,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.397541379,43.698088363,Disorderly Patron
2024-08-01,10:56:00,Thursday,Main,MUIS,0,0,NA,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.302409246,43.688875715,Injured or ill Customer (In Station) - Transported
2024-08-01,11:49:00,Thursday,Yonge,SUDP,0,0,W,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.38594519,43.670985406,Disorderly Patron
2024-08-01,12:37:00,Thursday,Vaughan Met. Centre,MUIR,3,8,S,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.526543035,43.793593306,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-01,12:45:00,Thursday,Broadview,EUCO,0,0,E,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.358879712,43.676784225,Couplers
2024-08-01,12:52:00,Thursday,Yonge,MUPAA,3,7,E,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.38594519,43.670985406,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-01,13:20:00,Thursday,Wellesley,MUIRS,0,0,NA,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.383695522,43.665093566,Injured or ill Customer (In Station) - Medical Aid Refused
2024-08-01,14:07:00,Thursday,Kennedy,EUBO,4,8,E,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.264538997,43.732246741,Body
2024-08-01,14:43:00,Thursday,Glencairn,PUOPO,5,10,N,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.441396375,43.70949463,OPTO (COMMS) Train Door Monitoring
2024-08-01,14:45:00,Thursday,Wellesley,PUMEL,0,0,NA,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.383695522,43.665093566,Escalator/Elevator Incident
2024-08-01,14:45:00,Thursday,Keele,SUO,0,0,W,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.460276072,43.655377717,Passenger Other
2024-08-01,14:49:00,Thursday,Glencairn,MUPF,3,8,N,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.441396375,43.70949463,NA
2024-08-01,14:53:00,Thursday,Glencairn,MUPF,3,8,S,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.441396375,43.70949463,NA
2024-08-01,14:54:00,Thursday,Glencairn,MUPF,0,0,N,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.441396375,43.70949463,NA
2024-08-01,15:27:00,Thursday,Finch,PUTSM,3,6,NA,YU,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.415772005,43.780682365,Track Switch Failure - Track Related Problem
2024-08-01,15:39:00,Thursday,Bloor,MUIS,0,0,NA,YU,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.3852,43.67,Injured or ill Customer (In Station) - Transported
2024-08-01,15:42:00,Thursday,Bathurst,PUSRA,3,7,E,BD,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.411490357,43.665725238,Subway Radio System Fault 
2024-08-01,15:51:00,Thursday,Royal York,SUDP,0,0,NA,BD,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.5114851,43.648068731,Disorderly Patron
2024-08-01,16:25:00,Thursday,Yonge,SUUT,6,9,W,BD,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.38594519,43.670985406,Unauthorized at Track Level
2024-08-01,16:30:00,Thursday,Davisville,MUPAA,4,7,S,YU,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.397541379,43.698088363,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-01,16:41:00,Thursday,Woodbine,MUIRS,0,0,NA,BD,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.313208456,43.686505466,Injured or ill Customer (In Station) - Medical Aid Refused
2024-08-01,16:56:00,Thursday,Glencairn,TUO,0,0,S,YU,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.441396375,43.70949463,Transportation Department - Other
2024-08-01,17:17:00,Thursday,St George,PUOPO,0,0,S,YU,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.397849346,43.668584618,OPTO (COMMS) Train Door Monitoring
2024-08-01,17:26:00,Thursday,Eglinton,PUMST,0,0,NA,YU,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.398622359,43.706765596,Station Stairway Incident 
2024-08-01,17:33:00,Thursday,Jane,PUMEL,0,0,NA,BD,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.484647899,43.649751849,Escalator/Elevator Incident
2024-08-01,17:49:00,Thursday,Broadview,EUME,5,8,W,BD,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.358879712,43.676784225,RC&S Maintenance Error - (Human)
2024-08-01,17:59:00,Thursday,Yonge,SUAP,18,21,W,BD,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.38594519,43.670985406,Assault / Patron Involved
2024-08-01,18:16:00,Thursday,Castle Frank,SUDP,22,25,E,BD,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.36830536,43.674104619,Disorderly Patron
2024-08-01,18:26:00,Thursday,Christie,MUIRS,0,0,NA,BD,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.418760827,43.663990096,Injured or ill Customer (In Station) - Medical Aid Refused
2024-08-01,18:27:00,Thursday,Eglinton West,SUDP,0,0,N,YU,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.436190432,43.698722631,Disorderly Patron
2024-08-01,18:36:00,Thursday,Lawrence West,SUDP,0,0,N,YU,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.444403408,43.716018577,Disorderly Patron
2024-08-01,19:26:00,Thursday,Warden,MUSC,0,0,E,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.278911529,43.712536504,Miscellaneous Speed Control
2024-08-01,19:43:00,Thursday,Summerhill,SUDP,5,10,S,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.390913388,43.68210859,Disorderly Patron
2024-08-01,19:57:00,Thursday,Yorkdale,SUO,0,0,S,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.447865439,43.725026597,Passenger Other
2024-08-01,20:27:00,Thursday,Bathurst,MUIE,0,0,NA,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.411490357,43.665725238,Injured Employee
2024-08-01,20:36:00,Thursday,Davisville,MUIR,14,19,N,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.397541379,43.698088363,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-01,21:07:00,Thursday,North York Centre,MUIS,0,0,N,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.412735717,43.767837366,Injured or ill Customer (In Station) - Transported
2024-08-01,22:31:00,Thursday,St George,SUAP,0,0,S,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.397849346,43.668584618,Assault / Patron Involved
2024-08-01,22:31:00,Thursday,St George,SUO,0,0,W,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.397849346,43.668584618,Passenger Other
2024-08-01,23:20:00,Thursday,Spadina,MUIS,0,0,NA,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.404053464,43.667271999,Injured or ill Customer (In Station) - Transported
2024-08-01,23:22:00,Thursday,Victoria Park,MUSC,0,0,W,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.28985976,43.69445053,Miscellaneous Speed Control
2024-08-01,00:24:00,Thursday,Dundas West,MUIS,0,0,NA,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.452665671,43.657117263,Injured or ill Customer (In Station) - Transported
2024-08-01,01:03:00,Thursday,Eglinton,MUPAA,0,0,S,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.398622359,43.706765596,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-01,01:48:00,Thursday,Finch,MUIS,0,0,NA,YU,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.415772005,43.780682365,Injured or ill Customer (In Station) - Transported
2024-08-01,01:48:00,Thursday,Kennedy,MUIS,0,0,NA,BD,Weekday,none,Summer,0,30.3,22.3,0.1,0,Bloor-Danforth,2,-79.264538997,43.732246741,Injured or ill Customer (In Station) - Transported
2024-08-01,02:34:00,Thursday,Sheppard,TUMVS,0,0,W,SHP,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.411104746,43.761474916,Operator Violated Signal
2024-08-01,05:44:00,Thursday,Sheppard,EUECD,3,0,E,SHP,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.411104746,43.761474916,ECD / Line Mechanic Related Prob.
2024-08-01,14:53:00,Thursday,Bayview,TUSC,0,0,E,SHP,Weekday,none,Summer,0,30.3,22.3,0.1,0,Sheppard,4,-79.388257361,43.766544641,Operator Overspeeding
2024-08-01,17:22:00,Thursday,Bessarion,MUPAA,0,0,E,SHP,Weekday,evening,Summer,0,30.3,22.3,0.1,0,Sheppard,4,-79.376851072,43.769153336,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-01,19:56:00,Thursday,Sheppard,PUMEL,0,0,NA,SHP,Weekday,none,Summer,0,30.3,22.3,0.1,0,Yonge-University,1,-79.411104746,43.761474916,Escalator/Elevator Incident
2024-08-01,01:09:00,Thursday,Don Mills,MUSAN,0,0,W,SHP,Weekday,none,Summer,0,30.3,22.3,0.1,0,Sheppard,4,-79.347243483,43.775060927,Unsanitary Vehicle
2024-08-02,02:16:00,Friday,Dufferin,PUMST,0,0,NA,BD,Weekday,none,Summer,0,27.7,24.2,0,0,Bloor-Danforth,2,-79.435516833,43.660191777,Station Stairway Incident 
2024-08-02,05:16:00,Friday,College,MUNCA,0,0,NA,YU,Weekday,none,Summer,0,27.7,24.2,0,0,Yonge-University,1,-79.383313131,43.661307158,NA
2024-08-02,05:39:00,Friday,Vaughan Met. Centre,SUDP,3,6,S,YU,Weekday,none,Summer,0,27.7,24.2,0,0,Yonge-University,1,-79.526543035,43.793593306,Disorderly Patron
2024-08-02,06:15:00,Friday,Vaughan Met. Centre,TUATC,3,9,S,YU,Weekday,morning,Summer,0,27.7,24.2,0,0,Yonge-University,1,-79.526543035,43.793593306,ATC Operator Related
2024-08-02,06:35:00,Friday,Eglinton West,SUDP,0,0,S,YU,Weekday,morning,Summer,0,27.7,24.2,0,0,Yonge-University,1,-79.436190432,43.698722631,Disorderly Patron
2024-08-02,06:47:00,Friday,Wellesley,MUIS,0,0,NA,YU,Weekday,morning,Summer,0,27.7,24.2,0,0,Yonge-University,1,-79.383695522,43.665093566,Injured or ill Customer (In Station) - Transported
2024-08-02,06:49:00,Friday,Castle Frank,EUCA,6,9,E,BD,Weekday,morning,Summer,0,27.7,24.2,0,0,Bloor-Danforth,2,-79.36830536,43.674104619,Compressed Air
2024-08-02,07:10:00,Friday,Wellesley,SUDP,0,0,S,YU,Weekday,morning,Summer,0,27.7,24.2,0,0,Yonge-University,1,-79.383695522,43.665093566,Disorderly Patron
2024-08-02,07:27:00,Friday,Dundas West,MUIRS,0,0,NA,BD,Weekday,morning,Summer,0,27.7,24.2,0,0,Bloor-Danforth,2,-79.452665671,43.657117263,Injured or ill Customer (In Station) - Medical Aid Refused
2024-08-02,07:39:00,Friday,Jane,TUMVS,3,5,E,BD,Weekday,morning,Summer,0,27.7,24.2,0,0,Bloor-Danforth,2,-79.484647899,43.649751849,Operator Violated Signal
2024-08-02,07:39:00,Friday,Jane,MUD,3,5,E,BD,Weekday,morning,Summer,0,27.7,24.2,0,0,Bloor-Danforth,2,-79.484647899,43.649751849,Door Problems - Passenger Related
2024-08-02,07:42:00,Friday,Union,SUDP,0,0,S,YU,Weekday,morning,Summer,0,27.7,24.2,0,0,Yonge-University,1,-79.380694393,43.64566489,Disorderly Patron
2024-08-02,07:51:00,Friday,Kipling,TUSC,0,0,E,BD,Weekday,morning,Summer,0,27.7,24.2,0,0,Bloor-Danforth,2,-79.536179398,43.637142249,Operator Overspeeding
2024-08-02,07:57:00,Friday,Islington,TUMVS,19,21,E,BD,Weekday,morning,Summer,0,27.7,24.2,0,0,Bloor-Danforth,2,-79.523970386,43.645471587,Operator Violated Signal
2024-08-02,07:58:00,Friday,Summerhill,MUPAA,0,0,S,YU,Weekday,morning,Summer,0,27.7,24.2,0,0,Yonge-University,1,-79.390913388,43.68210859,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-02,08:12:00,Friday,St George,MUIS,0,0,S,YU,Weekday,morning,Summer,0,27.7,24.2,0,0,Yonge-University,1,-79.397849346,43.668584618,Injured or ill Customer (In Station) - Transported
2024-08-02,08:31:00,Friday,Queen's Park,PUOPO,4,7,N,YU,Weekday,morning,Summer,0,27.7,24.2,0,0,Yonge-University,1,-79.390699978,43.659788798,OPTO (COMMS) Train Door Monitoring
2024-08-02,09:06:00,Friday,St George,SUDP,0,0,S,YU,Weekday,none,Summer,0,27.7,24.2,0,0,Yonge-University,1,-79.397849346,43.668584618,Disorderly Patron
2024-08-02,09:41:00,Friday,Yonge,TUMVS,0,0,E,BD,Weekday,none,Summer,0,27.7,24.2,0,0,Yonge-University,1,-79.38594519,43.670985406,Operator Violated Signal
2024-08-02,09:54:00,Friday,Kennedy,SUDP,4,8,NA,BD,Weekday,none,Summer,0,27.7,24.2,0,0,Bloor-Danforth,2,-79.264538997,43.732246741,Disorderly Patron
